[0.00028807028915055276, 0.002052500810197688, 0.009254258038961507, 0.003600878614381909, 0.0005401317921572864, 0.0013683338734651255, 0.003492852255950452, 0.00014403514457527638, 0.004609124626408844, 3.6008786143819095e-05, 0.0007561845090202009, 0.008498073529941306, 0.003204781966799899, 0.016131936192430953, 0.00028807028915055276, 0.005761405783011055, 0.0, 0.011990925785891757, 0.004933203701703215, 0.00871412624680422, 0.002412588671635879, 0.0015123690180404018, 0.0004681142198696482, 0.00021605271686291454, 0.00118828994274603, 7.201757228763819e-05]
[0.003492852255950452, 0.0004321054337258291, 0.0, 0.0, 0.005221273990853768, 0.0, 0.0, 0.0, 0.0013323250873213063, 0.00014403514457527638, 0.0, 0.0006481581505887436, 3.6008786143819095e-05, 0.0, 0.0017644305210471356, 0.0, 0.0, 0.0009362284397392964, 0.0009362284397392964, 0.0006121493644449245, 0.0017644305210471356, 3.6008786143819095e-05, 0.0, 0.0, 0.00014403514457527638, 0.0]
[0.005761405783011055, 0.0, 0.004897194915559396, 0.0, 0.006481581505887436, 3.6008786143819095e-05, 3.6008786143819095e-05, 0.004681142198696482, 0.007417809945626733, 0.0, 0.0030607468222246226, 0.00118828994274603, 0.0, 7.201757228763819e-05, 0.0222534298368802, 3.6008786143819095e-05, 0.00021605271686291454, 0.0037089049728133666, 0.00036008786143819095, 0.002736667746930251, 0.0033848258975189946, 3.6008786143819095e-05, 0.0, 7.201757228763819e-05, 0.00018004393071909547, 0.0]
[0.00237657988549206, 0.0, 0.0, 0.00118828994274603, 0.013431277231644521, 0.00014403514457527638, 0.00028807028915055276, 3.6008786143819095e-05, 0.006661625436606532, 0.00010802635843145727, 0.0, 0.00039609664758201, 0.00021605271686291454, 0.0, 0.004249036764970653, 3.6008786143819095e-05, 0.0, 0.0008642108674516582, 0.00018004393071909547, 3.6008786143819095e-05, 0.0015123690180404018, 0.00014403514457527638, 0.00010802635843145727, 0.0, 0.00014403514457527638, 0.0]
[0.008246012026934571, 0.0005401317921572864, 0.01310719815635015, 0.004429080695689748, 0.0039609664758201, 0.004645133412552663, 0.0022325447409167836, 0.00010802635843145727, 0.0025566238162111556, 0.00018004393071909547, 0.00021605271686291454, 0.006409563933599798, 0.006481581505887436, 0.015195707752691657, 0.001548377804184221, 0.0028807028915055276, 0.00079219329516402, 0.011774873069028843, 0.007633862662489647, 0.0037089049728133666, 0.0006841669367325628, 0.0021245183824853266, 0.00028807028915055276, 0.005761405783011055, 0.0005761405783011055, 0.00014403514457527638]
[0.0033128083252313566, 0.0, 3.6008786143819095e-05, 0.0, 0.0028807028915055276, 0.0037809225451010046, 0.0, 3.6008786143819095e-05, 0.006085484858305426, 0.0, 0.0, 0.001152281156602211, 0.0, 0.0, 0.004177019192683015, 0.0, 0.0, 0.0021965359547729646, 0.0, 0.0004321054337258291, 0.0021965359547729646, 0.0, 0.0, 0.0, 0.0, 0.0]
[0.0019084656656224118, 3.6008786143819095e-05, 0.0, 7.201757228763819e-05, 0.004825177343271758, 0.0, 0.0005041230060134673, 0.0010082460120269345, 0.0013683338734651255, 0.0, 0.0, 0.00039609664758201, 7.201757228763819e-05, 0.0014403514457527638, 0.002016492024053869, 0.0, 3.6008786143819095e-05, 0.0021605271686291456, 0.00014403514457527638, 0.00014403514457527638, 0.0017284217349033163, 0.0, 3.6008786143819095e-05, 0.0, 7.201757228763819e-05, 0.0]
[0.0038169313312448236, 3.6008786143819095e-05, 0.0, 3.6008786143819095e-05, 0.007381801159482914, 0.00010802635843145727, 7.201757228763819e-05, 0.00014403514457527638, 0.003204781966799899, 0.0, 0.0, 0.00021605271686291454, 0.00018004393071909547, 0.00036008786143819095, 0.0037809225451010046, 0.0, 0.0, 0.0006841669367325628, 7.201757228763819e-05, 0.0005401317921572864, 0.0020885095963415075, 0.0, 0.0, 0.0, 0.0004681142198696482, 0.0]
[0.0028807028915055276, 0.00025206150300673363, 0.006769651795037989, 0.0025926326023549746, 0.004537107054121205, 0.0017644305210471356, 0.0019084656656224118, 7.201757228763819e-05, 0.00021605271686291454, 0.0, 0.00021605271686291454, 0.0034208346836628136, 0.003240790752943718, 0.01696013827373879, 0.00237657988549206, 0.00118828994274603, 0.00014403514457527638, 0.0025926326023549746, 0.01073061827085809, 0.007669871448633466, 0.0005401317921572864, 0.0021245183824853266, 0.0, 0.00010802635843145727, 0.00021605271686291454, 0.0006481581505887436]
[0.00021605271686291454, 0.0, 0.0, 0.0, 0.00028807028915055276, 0.0, 0.0, 0.0, 3.6008786143819095e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0005401317921572864, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0006121493644449245, 0.0, 0.0, 0.0, 0.0, 0.0]
